GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Jiangsu-Commercial_PV-76,2050.12.12.08,0.217637
Jiangsu-Commercial_PV-77,2050.12.12.08,0.217408
Jiangsu-Commercial_PV-78,2050.12.12.08,0.233954
Jiangsu-Offshore_Wind-13135,2050.12.12.08,0.303508
Jiangsu-Residential_PV-274,2050.12.12.08,0.224566
Jiangsu-Residential_PV-275,2050.12.12.08,0.200902
Jiangsu-Residential_PV-276,2050.12.12.08,0.212735
Jiangsu-Residential_PV-277,2050.12.12.08,0.212144
Jiangsu-Residential_PV-278,2050.12.12.08,0.227328
Jiangsu-Residential_PV-357,2050.12.12.08,0.0
Jiangsu-Residential_PV-370,2050.12.12.08,0.206772
Jiangsu-Wind-1078,2050.12.12.08,0.200282
Jiangsu-Wind-1079,2050.12.12.08,0.200282
Jiangsu-Wind-1080,2050.12.12.08,0.200282
Jiangsu-Wind-1084,2050.12.12.08,0.200282
Jiangsu-Wind-1085,2050.12.12.08,0.200282
Jiangsu-Wind-1088,2050.12.12.08,0.200282
Jiangsu-Wind-1089,2050.12.12.08,0.200282
Jiangsu-Wind-1092,2050.12.12.08,0.200282
Jiangsu-Wind-1093,2050.12.12.08,0.200282
Jiangsu-Wind-1094,2050.12.12.08,0.200282
Jiangsu-Wind-1096,2050.12.12.08,0.200282
Jiangsu-Wind-1159,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40015,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40031,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40053,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40089,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40116,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40143,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40172,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40200,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40227,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40249,2050.12.12.08,0.200282
Jiangsu-Wind_EP-ep-40270,2050.12.12.08,0.200282
Shanghai-Central_PV-509,2050.12.12.08,0.251067
Shanghai-Central_PV_EP-ep-50003,2050.12.12.08,0.251067
Shanghai-Central_PV_EP-ep-50005,2050.12.12.08,0.251067
Shanghai-Central_PV_EP-ep-50044,2050.12.12.08,0.251067
Shanghai-Central_PV_EP-ep-50074,2050.12.12.08,0.251067
Shanghai-Central_PV_EP-ep-50103,2050.12.12.08,0.251067
Shanghai-Central_PV_EP-ep-50164,2050.12.12.08,0.251067
Shanghai-Commercial_PV-109,2050.12.12.08,0.2232
Shanghai-Offshore_Wind-13152,2050.12.12.08,0.0663113
Shanghai-Residential_PV-309,2050.12.12.08,0.21721
Shanghai-Wind-1068,2050.12.12.08,0.0478982
Shanghai-Wind-1069,2050.12.12.08,0.0478982
Shanghai-Wind-1072,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40003,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40020,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40037,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40070,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40096,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40124,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40151,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40179,2050.12.12.08,0.0478982
Shanghai-Wind_EP-ep-40255,2050.12.12.08,0.0478982
Zhejiang-Central_PV-547,2050.12.12.08,0.34382
Zhejiang-Central_PV-548,2050.12.12.08,0.332523
Zhejiang-Central_PV-549,2050.12.12.08,0.146005
Zhejiang-Central_PV-550,2050.12.12.08,0.199628
Zhejiang-Central_PV-551,2050.12.12.08,0.292949
Zhejiang-Central_PV_EP-ep-50011,2050.12.12.08,0.262985
Zhejiang-Central_PV_EP-ep-50025,2050.12.12.08,0.262985
Zhejiang-Central_PV_EP-ep-50052,2050.12.12.08,0.262985
Zhejiang-Central_PV_EP-ep-50082,2050.12.12.08,0.262985
Zhejiang-Central_PV_EP-ep-50111,2050.12.12.08,0.262985
Zhejiang-Central_PV_EP-ep-50142,2050.12.12.08,0.262985
Zhejiang-Central_PV_EP-ep-50171,2050.12.12.08,0.262985
Zhejiang-Commercial_PV-147,2050.12.12.08,0.289248
Zhejiang-Commercial_PV-148,2050.12.12.08,0.286909
Zhejiang-Commercial_PV-149,2050.12.12.08,0.136542
Zhejiang-Commercial_PV-150,2050.12.12.08,0.177117
Zhejiang-Commercial_PV-151,2050.12.12.08,0.253571
Zhejiang-Offshore_Wind-13169,2050.12.12.08,0.716562
Zhejiang-Residential_PV-347,2050.12.12.08,0.280857
Zhejiang-Residential_PV-348,2050.12.12.08,0.278838
Zhejiang-Residential_PV-349,2050.12.12.08,0.133895
Zhejiang-Residential_PV-350,2050.12.12.08,0.172413
Zhejiang-Residential_PV-351,2050.12.12.08,0.246252
Zhejiang-Wind-1048,2050.12.12.08,0.552825
Zhejiang-Wind-1051,2050.12.12.08,0.552825
Zhejiang-Wind-1053,2050.12.12.08,0.552825
Zhejiang-Wind-1054,2050.12.12.08,0.552825
Zhejiang-Wind-1056,2050.12.12.08,0.552825
Zhejiang-Wind-1059,2050.12.12.08,0.552825
Zhejiang-Wind-1061,2050.12.12.08,0.552825
Zhejiang-Wind-1065,2050.12.12.08,0.552825
Zhejiang-Wind-1067,2050.12.12.08,0.552825
Zhejiang-Wind-1157,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40023,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40041,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40062,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40068,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40077,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40102,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40130,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40159,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40185,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40213,2050.12.12.08,0.552825
Zhejiang-Wind_EP-ep-40237,2050.12.12.08,0.552825
Anhui-Central_PV-401,2050.12.12.12,0.431001
Anhui-Central_PV-402,2050.12.12.12,0.475149
Anhui-Central_PV-403,2050.12.12.12,0.48321
Anhui-Central_PV-404,2050.12.12.12,0.40324
Anhui-Central_PV_EP-ep-50012,2050.12.12.12,0.44815
Anhui-Central_PV_EP-ep-50026,2050.12.12.12,0.44815
Anhui-Central_PV_EP-ep-50053,2050.12.12.12,0.44815
Anhui-Central_PV_EP-ep-50083,2050.12.12.12,0.44815
Anhui-Central_PV_EP-ep-50112,2050.12.12.12,0.44815
Anhui-Central_PV_EP-ep-50143,2050.12.12.12,0.44815
Anhui-Central_PV_EP-ep-50173,2050.12.12.12,0.44815
Anhui-Commercial_PV-2,2050.12.12.12,0.651256
Anhui-Commercial_PV-3,2050.12.12.12,0.649867
Anhui-Commercial_PV-4,2050.12.12.12,0.56325
Anhui-Residential_PV-201,2050.12.12.12,0.559786
Anhui-Residential_PV-202,2050.12.12.12,0.622463
Anhui-Residential_PV-203,2050.12.12.12,0.620642
Anhui-Residential_PV-204,2050.12.12.12,0.541813
Anhui-Wind-1081,2050.12.12.12,0.466071
Anhui-Wind-1082,2050.12.12.12,0.466071
Anhui-Wind-1083,2050.12.12.12,0.466071
Anhui-Wind-1155,2050.12.12.12,0.466071
Anhui-Wind-1158,2050.12.12.12,0.466071
Anhui-Wind_EP-ep-40078,2050.12.12.12,0.466071
Anhui-Wind_EP-ep-40103,2050.12.12.12,0.466071
Anhui-Wind_EP-ep-40131,2050.12.12.12,0.466071
Anhui-Wind_EP-ep-40160,2050.12.12.12,0.466071
Anhui-Wind_EP-ep-40186,2050.12.12.12,0.466071
Anhui-Wind_EP-ep-40214,2050.12.12.12,0.466071
Anhui-Wind_EP-ep-40256,2050.12.12.12,0.466071
Fujian-Central_PV-407,2050.12.12.12,0.477935
Fujian-Central_PV-408,2050.12.12.12,0.295695
Fujian-Central_PV-409,2050.12.12.12,0.451755
Fujian-Central_PV-410,2050.12.12.12,0.216708
Fujian-Central_PV-411,2050.12.12.12,0.499248
Fujian-Central_PV-600,2050.12.12.12,0.285162
Fujian-Central_PV_EP-ep-50028,2050.12.12.12,0.371084
Fujian-Central_PV_EP-ep-50057,2050.12.12.12,0.371084
Fujian-Central_PV_EP-ep-50086,2050.12.12.12,0.371084
Fujian-Central_PV_EP-ep-50116,2050.12.12.12,0.371084
Fujian-Central_PV_EP-ep-50147,2050.12.12.12,0.371084
Fujian-Central_PV_EP-ep-50175,2050.12.12.12,0.371084
Fujian-Commercial_PV-10,2050.12.12.12,0.21403
Fujian-Commercial_PV-11,2050.12.12.12,0.631692
Fujian-Commercial_PV-200,2050.12.12.12,0.304538
Fujian-Commercial_PV-7,2050.12.12.12,0.592498
Fujian-Commercial_PV-8,2050.12.12.12,0.318235
Fujian-Commercial_PV-9,2050.12.12.12,0.548428
Fujian-Offshore_Wind-13118,2050.12.12.12,0.823779
Fujian-Residential_PV-207,2050.12.12.12,0.55447
Fujian-Residential_PV-208,2050.12.12.12,0.309134
Fujian-Residential_PV-209,2050.12.12.12,0.523745
Fujian-Residential_PV-210,2050.12.12.12,0.208212
Fujian-Residential_PV-211,2050.12.12.12,0.590754
Fujian-Residential_PV-400,2050.12.12.12,0.294571
Fujian-Wind-1021,2050.12.12.12,0.830243
Fujian-Wind-1022,2050.12.12.12,0.830243
Fujian-Wind-1024,2050.12.12.12,0.830243
Fujian-Wind-1029,2050.12.12.12,0.830243
Fujian-Wind-1035,2050.12.12.12,0.830243
Fujian-Wind-1042,2050.12.12.12,0.830243
Fujian-Wind-1044,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40001,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40008,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40025,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40045,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40106,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40133,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40162,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40190,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40218,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40241,2050.12.12.12,0.830243
Fujian-Wind_EP-ep-40259,2050.12.12.12,0.830243
Jiangsu-Central_PV-474,2050.12.12.12,0.421163
Jiangsu-Central_PV-475,2050.12.12.12,0.41117
Jiangsu-Central_PV-476,2050.12.12.12,0.419534
Jiangsu-Central_PV-477,2050.12.12.12,0.414202
Jiangsu-Central_PV-478,2050.12.12.12,0.426498
Jiangsu-Central_PV-570,2050.12.12.12,0.424724
Jiangsu-Central_PV-571,2050.12.12.12,0.42268
Jiangsu-Central_PV_EP-ep-50016,2050.12.12.12,0.419996
Jiangsu-Central_PV_EP-ep-50037,2050.12.12.12,0.419996
Jiangsu-Central_PV_EP-ep-50066,2050.12.12.12,0.419996
Jiangsu-Central_PV_EP-ep-50096,2050.12.12.12,0.419996
Jiangsu-Central_PV_EP-ep-50127,2050.12.12.12,0.419996
Jiangsu-Central_PV_EP-ep-50156,2050.12.12.12,0.419996
Jiangsu-Central_PV_EP-ep-50180,2050.12.12.12,0.419996
Jiangsu-Commercial_PV-129,2050.12.12.12,0.812807
Jiangsu-Commercial_PV-170,2050.12.12.12,0.621429
Jiangsu-Commercial_PV-74,2050.12.12.12,0.567858
Jiangsu-Commercial_PV-75,2050.12.12.12,0.543727
Jiangsu-Commercial_PV-76,2050.12.12.12,0.563366
Jiangsu-Commercial_PV-77,2050.12.12.12,0.60494
Jiangsu-Commercial_PV-78,2050.12.12.12,0.611266
Jiangsu-Offshore_Wind-13135,2050.12.12.12,0.321207
Jiangsu-Residential_PV-274,2050.12.12.12,0.544425
Jiangsu-Residential_PV-275,2050.12.12.12,0.520853
Jiangsu-Residential_PV-276,2050.12.12.12,0.544174
Jiangsu-Residential_PV-277,2050.12.12.12,0.579525
Jiangsu-Residential_PV-278,2050.12.12.12,0.580996
Jiangsu-Residential_PV-357,2050.12.12.12,0.152073
Jiangsu-Residential_PV-370,2050.12.12.12,0.591969
Jiangsu-Wind-1078,2050.12.12.12,0.214402
Jiangsu-Wind-1079,2050.12.12.12,0.214402
Jiangsu-Wind-1080,2050.12.12.12,0.214402
Jiangsu-Wind-1084,2050.12.12.12,0.214402
Jiangsu-Wind-1085,2050.12.12.12,0.214402
Jiangsu-Wind-1088,2050.12.12.12,0.214402
Jiangsu-Wind-1089,2050.12.12.12,0.214402
Jiangsu-Wind-1092,2050.12.12.12,0.214402
Jiangsu-Wind-1093,2050.12.12.12,0.214402
Jiangsu-Wind-1094,2050.12.12.12,0.214402
Jiangsu-Wind-1096,2050.12.12.12,0.214402
Jiangsu-Wind-1159,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40015,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40031,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40053,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40089,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40116,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40143,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40172,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40200,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40227,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40249,2050.12.12.12,0.214402
Jiangsu-Wind_EP-ep-40270,2050.12.12.12,0.214402
Shanghai-Central_PV-509,2050.12.12.12,0.431224
Shanghai-Central_PV_EP-ep-50003,2050.12.12.12,0.431224
Shanghai-Central_PV_EP-ep-50005,2050.12.12.12,0.431224
Shanghai-Central_PV_EP-ep-50044,2050.12.12.12,0.431224
Shanghai-Central_PV_EP-ep-50074,2050.12.12.12,0.431224
Shanghai-Central_PV_EP-ep-50103,2050.12.12.12,0.431224
Shanghai-Central_PV_EP-ep-50164,2050.12.12.12,0.431224
Shanghai-Commercial_PV-109,2050.12.12.12,0.571787
Shanghai-Offshore_Wind-13152,2050.12.12.12,0.0509122
Shanghai-Residential_PV-309,2050.12.12.12,0.547213
Shanghai-Wind-1068,2050.12.12.12,0.0573407
Shanghai-Wind-1069,2050.12.12.12,0.0573407
Shanghai-Wind-1072,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40003,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40020,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40037,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40070,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40096,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40124,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40151,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40179,2050.12.12.12,0.0573407
Shanghai-Wind_EP-ep-40255,2050.12.12.12,0.0573407
Zhejiang-Central_PV-547,2050.12.12.12,0.476619
Zhejiang-Central_PV-548,2050.12.12.12,0.453818
Zhejiang-Central_PV-549,2050.12.12.12,0.442932
Zhejiang-Central_PV-550,2050.12.12.12,0.42987
Zhejiang-Central_PV-551,2050.12.12.12,0.42035
Zhejiang-Central_PV_EP-ep-50011,2050.12.12.12,0.444718
Zhejiang-Central_PV_EP-ep-50025,2050.12.12.12,0.444718
Zhejiang-Central_PV_EP-ep-50052,2050.12.12.12,0.444718
Zhejiang-Central_PV_EP-ep-50082,2050.12.12.12,0.444718
Zhejiang-Central_PV_EP-ep-50111,2050.12.12.12,0.444718
Zhejiang-Central_PV_EP-ep-50142,2050.12.12.12,0.444718
Zhejiang-Central_PV_EP-ep-50171,2050.12.12.12,0.444718
Zhejiang-Commercial_PV-147,2050.12.12.12,0.640507
Zhejiang-Commercial_PV-148,2050.12.12.12,0.588199
Zhejiang-Commercial_PV-149,2050.12.12.12,0.551397
Zhejiang-Commercial_PV-150,2050.12.12.12,0.543765
Zhejiang-Commercial_PV-151,2050.12.12.12,0.529393
Zhejiang-Offshore_Wind-13169,2050.12.12.12,0.679141
Zhejiang-Residential_PV-347,2050.12.12.12,0.614363
Zhejiang-Residential_PV-348,2050.12.12.12,0.567727
Zhejiang-Residential_PV-349,2050.12.12.12,0.520039
Zhejiang-Residential_PV-350,2050.12.12.12,0.513608
Zhejiang-Residential_PV-351,2050.12.12.12,0.508314
Zhejiang-Wind-1048,2050.12.12.12,0.505259
Zhejiang-Wind-1051,2050.12.12.12,0.505259
Zhejiang-Wind-1053,2050.12.12.12,0.505259
Zhejiang-Wind-1054,2050.12.12.12,0.505259
Zhejiang-Wind-1056,2050.12.12.12,0.505259
Zhejiang-Wind-1059,2050.12.12.12,0.505259
Zhejiang-Wind-1061,2050.12.12.12,0.505259
Zhejiang-Wind-1065,2050.12.12.12,0.505259
Zhejiang-Wind-1067,2050.12.12.12,0.505259
Zhejiang-Wind-1157,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40023,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40041,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40062,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40068,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40077,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40102,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40130,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40159,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40185,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40213,2050.12.12.12,0.505259
Zhejiang-Wind_EP-ep-40237,2050.12.12.12,0.505259
Anhui-Central_PV-401,2050.12.12.16,0.0442821
Anhui-Central_PV-402,2050.12.12.16,0.0905479
Anhui-Central_PV-403,2050.12.12.16,0.0967893
Anhui-Central_PV-404,2050.12.12.16,0.0373203
Anhui-Central_PV_EP-ep-50012,2050.12.12.16,0.0672349
Anhui-Central_PV_EP-ep-50026,2050.12.12.16,0.0672349
Anhui-Central_PV_EP-ep-50053,2050.12.12.16,0.0672349
Anhui-Central_PV_EP-ep-50083,2050.12.12.16,0.0672349
Anhui-Central_PV_EP-ep-50112,2050.12.12.16,0.0672349
Anhui-Central_PV_EP-ep-50143,2050.12.12.16,0.0672349
Anhui-Central_PV_EP-ep-50173,2050.12.12.16,0.0672349
Anhui-Commercial_PV-2,2050.12.12.16,0.0569221
Anhui-Commercial_PV-3,2050.12.12.16,0.057189
Anhui-Commercial_PV-4,2050.12.12.16,0.0256435
Anhui-Residential_PV-201,2050.12.12.16,0.031179
Anhui-Residential_PV-202,2050.12.12.16,0.0579849
Anhui-Residential_PV-203,2050.12.12.16,0.0580125
Anhui-Residential_PV-204,2050.12.12.16,0.0277441
Anhui-Wind-1081,2050.12.12.16,0.543526
Anhui-Wind-1082,2050.12.12.16,0.543526
Anhui-Wind-1083,2050.12.12.16,0.543526
Anhui-Wind-1155,2050.12.12.16,0.543526
Anhui-Wind-1158,2050.12.12.16,0.543526
Anhui-Wind_EP-ep-40078,2050.12.12.16,0.543526
Anhui-Wind_EP-ep-40103,2050.12.12.16,0.543526
Anhui-Wind_EP-ep-40131,2050.12.12.16,0.543526
Anhui-Wind_EP-ep-40160,2050.12.12.16,0.543526
Anhui-Wind_EP-ep-40186,2050.12.12.16,0.543526
Anhui-Wind_EP-ep-40214,2050.12.12.16,0.543526
Anhui-Wind_EP-ep-40256,2050.12.12.16,0.543526
Fujian-Central_PV-407,2050.12.12.16,0.172331
Fujian-Central_PV-408,2050.12.12.16,0.123311
Fujian-Central_PV-409,2050.12.12.16,0.200949
Fujian-Central_PV-410,2050.12.12.16,0.10013
Fujian-Central_PV-411,2050.12.12.16,0.189104
Fujian-Central_PV-600,2050.12.12.16,0.118727
Fujian-Central_PV_EP-ep-50028,2050.12.12.16,0.150759
Fujian-Central_PV_EP-ep-50057,2050.12.12.16,0.150759
Fujian-Central_PV_EP-ep-50086,2050.12.12.16,0.150759
Fujian-Central_PV_EP-ep-50116,2050.12.12.16,0.150759
Fujian-Central_PV_EP-ep-50147,2050.12.12.16,0.150759
Fujian-Central_PV_EP-ep-50175,2050.12.12.16,0.150759
Fujian-Commercial_PV-10,2050.12.12.16,0.0679234
Fujian-Commercial_PV-11,2050.12.12.16,0.105158
Fujian-Commercial_PV-200,2050.12.12.16,0.0739096
Fujian-Commercial_PV-7,2050.12.12.16,0.0923237
Fujian-Commercial_PV-8,2050.12.12.16,0.0746993
Fujian-Commercial_PV-9,2050.12.12.16,0.115532
Fujian-Offshore_Wind-13118,2050.12.12.16,0.822789
Fujian-Residential_PV-207,2050.12.12.16,0.091507
Fujian-Residential_PV-208,2050.12.12.16,0.0750336
Fujian-Residential_PV-209,2050.12.12.16,0.113963
Fujian-Residential_PV-210,2050.12.12.16,0.0682232
Fujian-Residential_PV-211,2050.12.12.16,0.103804
Fujian-Residential_PV-400,2050.12.12.16,0.0739659
Fujian-Wind-1021,2050.12.12.16,0.822525
Fujian-Wind-1022,2050.12.12.16,0.822525
Fujian-Wind-1024,2050.12.12.16,0.822525
Fujian-Wind-1029,2050.12.12.16,0.822525
Fujian-Wind-1035,2050.12.12.16,0.822525
Fujian-Wind-1042,2050.12.12.16,0.822525
Fujian-Wind-1044,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40001,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40008,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40025,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40045,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40106,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40133,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40162,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40190,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40218,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40241,2050.12.12.16,0.822525
Fujian-Wind_EP-ep-40259,2050.12.12.16,0.822525
Jiangsu-Central_PV-474,2050.12.12.16,0.0285086
Jiangsu-Central_PV-475,2050.12.12.16,0.00827615
Jiangsu-Central_PV-476,2050.12.12.16,0.0118115
Jiangsu-Central_PV-477,2050.12.12.16,0.00927139
Jiangsu-Central_PV-478,2050.12.12.16,0.0230594
Jiangsu-Central_PV-570,2050.12.12.16,0.0384762
Jiangsu-Central_PV-571,2050.12.12.16,0.00851897
Jiangsu-Central_PV_EP-ep-50016,2050.12.12.16,0.0182746
Jiangsu-Central_PV_EP-ep-50037,2050.12.12.16,0.0182746
Jiangsu-Central_PV_EP-ep-50066,2050.12.12.16,0.0182746
Jiangsu-Central_PV_EP-ep-50096,2050.12.12.16,0.0182746
Jiangsu-Central_PV_EP-ep-50127,2050.12.12.16,0.0182746
Jiangsu-Central_PV_EP-ep-50156,2050.12.12.16,0.0182746
Jiangsu-Central_PV_EP-ep-50180,2050.12.12.16,0.0182746
Jiangsu-Commercial_PV-129,2050.12.12.16,0.83161
Jiangsu-Commercial_PV-170,2050.12.12.16,0.0229716
Jiangsu-Commercial_PV-74,2050.12.12.16,0.0168763
Jiangsu-Commercial_PV-75,2050.12.12.16,0.00283053
Jiangsu-Commercial_PV-76,2050.12.12.16,0.00418051
Jiangsu-Commercial_PV-77,2050.12.12.16,0.00269574
Jiangsu-Commercial_PV-78,2050.12.12.16,0.0119966
Jiangsu-Offshore_Wind-13135,2050.12.12.16,0.358441
Jiangsu-Residential_PV-274,2050.12.12.16,0.0194546
Jiangsu-Residential_PV-275,2050.12.12.16,0.00571667
Jiangsu-Residential_PV-276,2050.12.12.16,0.00717951
Jiangsu-Residential_PV-277,2050.12.12.16,0.00572556
Jiangsu-Residential_PV-278,2050.12.12.16,0.0146279
Jiangsu-Residential_PV-357,2050.12.12.16,0.0963391
Jiangsu-Residential_PV-370,2050.12.12.16,0.0253118
Jiangsu-Wind-1078,2050.12.12.16,0.274695
Jiangsu-Wind-1079,2050.12.12.16,0.274695
Jiangsu-Wind-1080,2050.12.12.16,0.274695
Jiangsu-Wind-1084,2050.12.12.16,0.274695
Jiangsu-Wind-1085,2050.12.12.16,0.274695
Jiangsu-Wind-1088,2050.12.12.16,0.274695
Jiangsu-Wind-1089,2050.12.12.16,0.274695
Jiangsu-Wind-1092,2050.12.12.16,0.274695
Jiangsu-Wind-1093,2050.12.12.16,0.274695
Jiangsu-Wind-1094,2050.12.12.16,0.274695
Jiangsu-Wind-1096,2050.12.12.16,0.274695
Jiangsu-Wind-1159,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40015,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40031,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40053,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40089,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40116,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40143,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40172,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40200,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40227,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40249,2050.12.12.16,0.274695
Jiangsu-Wind_EP-ep-40270,2050.12.12.16,0.274695
Shanghai-Central_PV-509,2050.12.12.16,0.009028
Shanghai-Central_PV_EP-ep-50003,2050.12.12.16,0.009028
Shanghai-Central_PV_EP-ep-50005,2050.12.12.16,0.009028
Shanghai-Central_PV_EP-ep-50044,2050.12.12.16,0.009028
Shanghai-Central_PV_EP-ep-50074,2050.12.12.16,0.009028
Shanghai-Central_PV_EP-ep-50103,2050.12.12.16,0.009028
Shanghai-Central_PV_EP-ep-50164,2050.12.12.16,0.009028
Shanghai-Commercial_PV-109,2050.12.12.16,0.00251831
Shanghai-Offshore_Wind-13152,2050.12.12.16,0.0656808
Shanghai-Residential_PV-309,2050.12.12.16,0.0054126
Shanghai-Wind-1068,2050.12.12.16,0.0696952
Shanghai-Wind-1069,2050.12.12.16,0.0696952
Shanghai-Wind-1072,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40003,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40020,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40037,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40070,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40096,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40124,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40151,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40179,2050.12.12.16,0.0696952
Shanghai-Wind_EP-ep-40255,2050.12.12.16,0.0696952
Zhejiang-Central_PV-547,2050.12.12.16,0.0440632
Zhejiang-Central_PV-548,2050.12.12.16,0.0185421
Zhejiang-Central_PV-549,2050.12.12.16,0.034417
Zhejiang-Central_PV-550,2050.12.12.16,0.0420291
Zhejiang-Central_PV-551,2050.12.12.16,0.0220271
Zhejiang-Central_PV_EP-ep-50011,2050.12.12.16,0.0322157
Zhejiang-Central_PV_EP-ep-50025,2050.12.12.16,0.0322157
Zhejiang-Central_PV_EP-ep-50052,2050.12.12.16,0.0322157
Zhejiang-Central_PV_EP-ep-50082,2050.12.12.16,0.0322157
Zhejiang-Central_PV_EP-ep-50111,2050.12.12.16,0.0322157
