generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor,Store_GWh_typical_yr,Discharge_GWh_typical_yr
Fujian-Hydro_NonPumped-ep-30470,existing.30470,Hydro_NonPumped,Fujian,Water,2048,341.78666260046487,0.0,0.0,56.20756139066111,18065720.020033408,245382.4613010622,53.57465485053004,0.6941546891673506,,
Fujian-Hydro_NonPumped-ep-30501,existing.30501,Hydro_NonPumped,Fujian,Water,2038,700.0271874844276,0.0,0.0,205.82474611111354,22051435.45601103,898558.5132644237,32.78443234718793,0.38825156305578284,,
Fujian-Hydro_NonPumped-ep-30501,existing.30501,Hydro_NonPumped,Fujian,Water,2048,417.1927009663483,0.0,0.0,68.6082487037043,22051435.45601103,299519.50442147366,53.574654850530045,0.69415468916735,,
Fujian-Hydro_NonPumped-ep-30532,existing.30532,Hydro_NonPumped,Fujian,Water,2038,899.0633403531476,0.0,0.0,264.346138370679,28321238.91060192,1154042.3470427566,32.78443234718806,0.38825156305578395,,
Fujian-Hydro_NonPumped-ep-30532,existing.30532,Hydro_NonPumped,Fujian,Water,2048,535.811565618803,0.0,0.0,88.11537945689327,28321238.91060192,384680.78234758665,53.57465485053005,0.6941546891673507,,
Fujian-Hydro_NonPumped-ep-30560,existing.30560,Hydro_NonPumped,Fujian,Water,2038,645.5475825697036,0.0,0.0,189.80643846494561,20335282.83662052,828628.2110267006,32.78443234718802,0.3882515630557841,,
Fujian-Hydro_NonPumped-ep-30560,existing.30560,Hydro_NonPumped,Fujian,Water,2048,384.72468554022197,0.0,0.0,63.26881282164871,20335282.83662052,276209.4036755676,53.57465485053002,0.6941546891673507,,
Fujian-Hydro_NonPumped-ep-30583,existing.30583,Hydro_NonPumped,Fujian,Water,2038,645.5475825697036,0.0,0.0,189.80643846494561,20335282.83662052,828628.2110267006,32.78443234718802,0.3882515630557841,,
Fujian-Hydro_NonPumped-ep-30583,existing.30583,Hydro_NonPumped,Fujian,Water,2048,384.72468554022197,0.0,0.0,63.26881282164871,20335282.83662052,276209.4036755676,53.57465485053002,0.6941546891673507,,
Fujian-Hydro_NonPumped-ep-30607,existing.30607,Hydro_NonPumped,Fujian,Water,2038,859.2468876710817,0.0,0.0,252.6391483982165,27066987.71564322,1102933.7427412185,32.784432347188016,0.3882515630557839,,
Fujian-Hydro_NonPumped-ep-30607,existing.30607,Hydro_NonPumped,Fujian,Water,2048,512.0822966213759,0.0,0.0,84.21304946607228,27066987.71564322,367644.58091374,53.574654850530045,0.6941546891673509,,
Fujian-Hydro_NonPumped-ep-30630,existing.30630,Hydro_NonPumped,Fujian,Water,2038,1338.2201386669963,0.0,0.0,393.4687469378333,42155041.32031434,1717746.2814583548,32.78443234718801,0.3882515630557832,,
Fujian-Hydro_NonPumped-ep-30630,existing.30630,Hydro_NonPumped,Fujian,Water,2048,797.5342731248775,0.0,0.0,131.15624897927717,42155041.32031434,572582.093819449,53.57465485053019,0.6941546891673517,,
Fujian-Hydro_NonPumped-ep-30653,existing.30653,Hydro_NonPumped,Fujian,Water,2038,1122.4919697346852,0.0,0.0,330.0395024836723,35359425.552376546,1440836.4896520374,32.784432347187995,0.38825156305578357,,
Fujian-Hydro_NonPumped-ep-30653,existing.30653,Hydro_NonPumped,Fujian,Water,2048,668.967527317742,0.0,0.0,110.01316749455742,35359425.552376546,480278.8298840124,53.57465485053005,0.694154689167351,,
Fujian-Hydro_NonPumped-ep-30676,existing.30676,Hydro_NonPumped,Fujian,Water,2038,968.3213738545574,0.0,0.0,284.70965769741963,30502924.25493078,1242942.3165400561,32.78443234718796,0.3882515630557832,,
Fujian-Hydro_NonPumped-ep-30676,existing.30676,Hydro_NonPumped,Fujian,Water,2048,577.0870283103322,0.0,0.0,94.9032192324729,30502924.25493078,414314.1055133507,53.57465485053008,0.694154689167351,,
Fujian-Hydro_NonPumped-ep-30719,existing.30719,Hydro_NonPumped,Fujian,Water,2038,300.1796258949123,0.0,0.0,88.2599938861998,9455906.51902854,385312.1181274161,32.78443234718801,0.3882515630557838,,
Fujian-Hydro_NonPumped-ep-30719,existing.30719,Hydro_NonPumped,Fujian,Water,2048,178.89697877620307,0.0,0.0,29.41999796206659,9455906.51902854,128437.37270913867,53.57465485053005,0.6941546891673516,,
Fujian-Hydro_NonPumped-ep-30724,existing.30724,Hydro_NonPumped,Fujian,Water,2038,2397.74816383033,0.0,0.0,704.9953428697997,75531050.53601907,3077761.9266706095,32.78443234718798,0.3882515630557835,,
Fujian-Hydro_NonPumped-ep-30724,existing.30724,Hydro_NonPumped,Fujian,Water,2048,1428.9774034351094,0.0,0.0,234.99844762326654,75531050.53601907,1025920.6422235364,53.57465485053004,0.6941546891673507,,
Fujian-Hydro_NonPumped-ep-30748,existing.30748,Hydro_NonPumped,Fujian,Water,2038,1706.0900396485022,0.0,0.0,501.631301657356,53743247.4967828,2189945.98628485,32.78443234718802,0.3882515630557842,,
Fujian-Hydro_NonPumped-ep-30748,existing.30748,Hydro_NonPumped,Fujian,Water,2048,1016.7723832134445,0.0,0.0,167.21043388578607,53743247.4967828,729981.9954282866,53.574654850529974,0.6941546891673503,,
Fujian-Hydro_NonPumped-ep-30771,existing.30771,Hydro_NonPumped,Fujian,Water,2038,1936.6427477091106,0.0,0.0,569.4193153948365,61005848.50986156,2485884.6330801,32.78443234718802,0.38825156305578423,,
Fujian-Hydro_NonPumped-ep-30771,existing.30771,Hydro_NonPumped,Fujian,Water,2048,1154.1740566206665,0.0,0.0,189.80643846494627,61005848.50986156,828628.2110267034,53.57465485052999,0.6941546891673506,,
Fujian-Hydro_NonPumped-ep-30794,existing.30794,Hydro_NonPumped,Fujian,Water,2038,1798.3111228727482,0.0,0.0,528.7465071523499,56648287.90201431,2308321.4450029577,32.78443234718798,0.38825156305578357,,
Fujian-Hydro_NonPumped-ep-30794,existing.30794,Hydro_NonPumped,Fujian,Water,2048,1071.733052576333,0.0,0.0,176.24883571745,56648287.90201431,769440.4816676526,53.574654850529996,0.6941546891673509,,
Fujian-Hydro_NonPumped-ep-30814,existing.30814,Hydro_NonPumped,Fujian,Water,2038,922.2108322424326,0.0,0.0,271.15205494992176,29050404.05231503,1183754.5871809984,32.78443234718806,0.38825156305578434,,
Fujian-Hydro_NonPumped-ep-30814,existing.30814,Hydro_NonPumped,Fujian,Water,2048,549.6066936288884,0.0,0.0,90.38401831664089,29050404.05231503,394584.86239366746,53.57465485053003,0.6941546891673515,,
Fujian-Hydro_NonPumped-ep-30839,existing.30839,Hydro_NonPumped,Fujian,Water,2038,299.7185204787913,0.0,0.0,88.12441785872497,9441381.317002384,384720.2408338262,32.78443234718798,0.3882515630557835,,
Fujian-Hydro_NonPumped-ep-30839,existing.30839,Hydro_NonPumped,Fujian,Water,2048,178.62217542938868,0.0,0.0,29.374805952908304,9441381.317002384,128240.08027794199,53.57465485053004,0.694154689167351,,
Fujian-Hydro_NonPumped-ep-30880,existing.30880,Hydro_NonPumped,Fujian,Water,2038,3390.2775720312493,0.0,0.0,996.8227420096533,106796547.89732313,4351777.80112416,32.784432347188,0.38825156305578373,,
Fujian-Hydro_NonPumped-ep-30880,existing.30880,Hydro_NonPumped,Fujian,Water,2048,2020.4916074532011,0.0,0.0,332.27424733655107,106796547.89732313,1450592.60037472,53.574654850530024,0.6941546891673517,,
Fujian-Hydro_NonPumped-ep-30895,existing.30895,Hydro_NonPumped,Fujian,Water,2038,63.401994716667424,0.0,0.0,18.64170377780723,1997215.2785966583,81383.12786869411,32.78443234718797,0.3882515630557832,,
Fujian-Hydro_NonPumped-ep-30895,existing.30895,Hydro_NonPumped,Fujian,Water,2048,37.78546018698606,0.0,0.0,6.213901259269061,1997215.2785966583,27127.70928956464,53.57465485053006,0.6941546891673511,,
Fujian-Hydro_NonPumped-ep-30904,existing.30904,Hydro_NonPumped,Fujian,Water,2038,270.66887926315445,0.0,0.0,79.5831281278022,8526293.589354461,347431.9713376237,32.784432347188,0.3882515630557843,,
Fujian-Hydro_NonPumped-ep-30904,existing.30904,Hydro_NonPumped,Fujian,Water,2048,161.30956458007893,0.0,0.0,26.527709375934137,8526293.589354461,115810.65711254155,53.57465485052997,0.6941546891673513,,
Fujian-Hydro_NonPumped-ep-30918,existing.30918,Hydro_NonPumped,Fujian,Water,2038,92.91274134842533,0.0,0.0,27.31856953620475,2926828.208270739,119263.27465848616,32.78443234718797,0.3882515630557835,,
Fujian-Hydro_NonPumped-ep-30918,existing.30918,Hydro_NonPumped,Fujian,Water,2048,55.37287438311045,0.0,0.0,9.106189845401577,2926828.208270739,39754.42488616203,53.574654850530074,0.6941546891673502,,
Fujian-Hydro_NonPumped-ep-30950,existing.30950,Hydro_NonPumped,Fujian,Water,2038,81.15455323733408,0.0,0.0,23.86138083559313,2556435.5566037227,104170.40367192792,32.78443234718805,0.3882515630557842,,
Fujian-Hydro_NonPumped-ep-30950,existing.30950,Hydro_NonPumped,Fujian,Water,2048,48.36538903934219,0.0,0.0,7.953793611864402,2556435.5566037227,34723.46789064275,53.57465485053002,0.6941546891673513,,
Fujian-Hydro_NonPumped-ep-30995,existing.30995,Hydro_NonPumped,Fujian,Water,2038,326.92374002994313,0.0,0.0,96.12340347974765,10298368.236545678,419641.0011556656,32.78443234718799,0.3882515630557837,,
Fujian-Hydro_NonPumped-ep-30995,existing.30995,Hydro_NonPumped,Fujian,Water,2048,194.83557289144107,0.0,0.0,32.04113449324922,10298368.236545678,139880.3337185552,53.57465485052999,0.6941546891673516,,
Fujian-Hydro_Pumped-ep-35041,existing.35041,Hydro_Pumped,Fujian,Water,2038,-734.6874717737392,0.0,0.0,1400.0,83004319.54992233,5000652.024708305,42.086828585402,0.17050175909245543,2825.7210452836125,2091.0335735098733
Fujian-Hydro_Pumped-ep-35041,existing.35041,Hydro_Pumped,Fujian,Water,2048,-675.867690813903,0.0,0.0,1198.5932656431605,83004319.54992233,4281248.457600149,45.375600416676164,0.1832078669098496,2599.4911185150117,1923.623427701109
Fujian-Nuclear_EP_SEA-ep-3103,existing.3103,Nuclear_EP_SEA,Fujian,Uranium,2038,16496.415601459197,65470503.23640205,0.0,2178.0,346684224.4453251,172879684.2827728,35.46433516822591,0.8646246399999998,,
Fujian-Nuclear_EP_SEA-ep-3103,existing.3103,Nuclear_EP_SEA,Fujian,Uranium,2048,16496.415601459197,65470503.23640205,0.0,2178.0,346684224.4453251,172879684.2827728,35.46433516822591,0.8646246399999998,,
Fujian-Nuclear_EP_SEA-ep-3104,existing.3104,Nuclear_EP_SEA,Fujian,Uranium,2038,17571.939483648,69739011.71186997,0.0,2320.0,369287144.4963977,184150995.1956074,35.4643351682259,0.8646246399999999,,
Fujian-Nuclear_EP_SEA-ep-3104,existing.3104,Nuclear_EP_SEA,Fujian,Uranium,2048,17571.939483648,69739011.71186997,0.0,2320.0,369287144.4963977,184150995.1956074,35.4643351682259,0.8646246399999999,,
Fujian-Nuclear_EP_SEA-ep-60016,existing.60016,Nuclear_EP_SEA,Fujian,Uranium,2038,7687.723524096,30510817.623943105,0.0,1015.0,161359601.79255235,53710706.93205216,31.94458354008322,0.86462464,,
Fujian-Nuclear_EP_SEA-ep-60016,existing.60016,Nuclear_EP_SEA,Fujian,Uranium,2048,7687.723524096,30510817.623943105,0.0,1015.0,161359601.79255235,53710706.93205216,31.94458354008322,0.86462464,,
Fujian-Nuclear_EP_SEA-ep-60021,existing.60021,Nuclear_EP_SEA,Fujian,Uranium,2038,7687.723524096,30510817.623943105,0.0,1015.0,161359601.79255235,53710706.93205216,31.94458354008322,0.86462464,,
Fujian-Nuclear_EP_SEA-ep-60021,existing.60021,Nuclear_EP_SEA,Fujian,Uranium,2048,7687.723524096,30510817.623943105,0.0,1015.0,161359601.79255235,53710706.93205216,31.94458354008322,0.86462464,,
Fujian-Nuclear_EP_SEA-ep-60022,existing.60022,Nuclear_EP_SEA,Fujian,Uranium,2038,7687.723524096,30510817.623943105,0.0,1015.0,161359601.79255235,53710706.93205216,31.94458354008322,0.86462464,,
Fujian-Nuclear_EP_SEA-ep-60022,existing.60022,Nuclear_EP_SEA,Fujian,Uranium,2048,7687.723524096,30510817.623943105,0.0,1015.0,161359601.79255235,53710706.93205216,31.94458354008322,0.86462464,,
Fujian-Nuclear_SEA-13125,new.13125,Nuclear_SEA,Fujian,Uranium,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Nuclear_SEA-13125,new.13125,Nuclear_SEA,Fujian,Uranium,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Nuclear_SEA-13130,new.13130,Nuclear_SEA,Fujian,Uranium,2038,49693.747824230406,32870521.252986997,0.0,6561.0,821389522.9768234,156234656.82910088,20.33444337169111,0.86462464,,
Fujian-Nuclear_SEA-13130,new.13130,Nuclear_SEA,Fujian,Uranium,2048,49693.747824230406,32870521.252986997,0.0,6561.0,821389522.9768234,156234656.82910088,20.33444337169111,0.86462464,,
Fujian-Nuclear_SMR-13123,new.13123,Nuclear_SMR,Fujian,Uranium,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Nuclear_SMR-13123,new.13123,Nuclear_SMR,Fujian,Uranium,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Offshore_Wind-13118,new.13118,Offshore_Wind,Fujian,Wind,2038,83777.66135766721,0.0,0.0,28050.0,4762129143.506712,2476714786.2917666,86.40541896835833,0.34095044464657537,,
Fujian-Offshore_Wind-13118,new.13118,Offshore_Wind,Fujian,Wind,2048,112675.0194679956,0.0,0.0,28050.0,4762129143.506712,2476714786.2917666,64.24533107673092,0.45855419410867576,,
Fujian-Residential_PV-207,new.207,Residential_PV,Fujian,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-207,new.207,Residential_PV,Fujian,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-208,new.208,Residential_PV,Fujian,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-208,new.208,Residential_PV,Fujian,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-209,new.209,Residential_PV,Fujian,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-209,new.209,Residential_PV,Fujian,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-210,new.210,Residential_PV,Fujian,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-210,new.210,Residential_PV,Fujian,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-211,new.211,Residential_PV,Fujian,Solar,2038,668.1034312542438,0.0,0.0,533.3333333,49020989.0367367,9815543.18983052,88.06500531828168,0.1430015906027398,,
Fujian-Residential_PV-211,new.211,Residential_PV,Fujian,Solar,2048,607.0054645380623,0.0,0.0,533.3333333,49020989.0367367,9815543.18983052,96.92916400899695,0.12992411484931507,,
Fujian-Residential_PV-400,new.400,Residential_PV,Fujian,Solar,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Residential_PV-400,new.400,Residential_PV,Fujian,Solar,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Fujian-Wind-1021,new.1021,Wind,Fujian,Wind,2038,5840.764243246749,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,27.783953698863144,0.3825637182739725,,
Fujian-Wind-1021,new.1021,Wind,Fujian,Wind,2048,6730.859457876509,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,24.10977740895217,0.44086398870867577,,
Fujian-Wind-1022,new.1022,Wind,Fujian,Wind,2038,5840.764243246749,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,27.783953698863144,0.3825637182739725,,
Fujian-Wind-1022,new.1022,Wind,Fujian,Wind,2048,6730.859457876509,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,24.10977740895217,0.44086398870867577,,
Fujian-Wind-1024,new.1024,Wind,Fujian,Wind,2038,5840.764243246749,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,27.783953698863144,0.3825637182739725,,
Fujian-Wind-1024,new.1024,Wind,Fujian,Wind,2048,6730.859457876509,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,24.10977740895217,0.44086398870867577,,
Fujian-Wind-1029,new.1029,Wind,Fujian,Wind,2038,5840.764243246749,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,27.783953698863144,0.3825637182739725,,
Fujian-Wind-1029,new.1029,Wind,Fujian,Wind,2048,6730.859457876509,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,24.10977740895217,0.44086398870867577,,
Fujian-Wind-1035,new.1035,Wind,Fujian,Wind,2038,5840.764243246749,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,27.783953698863144,0.3825637182739725,,
Fujian-Wind-1035,new.1035,Wind,Fujian,Wind,2048,6730.859457876509,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,24.10977740895217,0.44086398870867577,,
Fujian-Wind-1042,new.1042,Wind,Fujian,Wind,2038,5840.764243246749,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,27.783953698863144,0.3825637182739725,,
Fujian-Wind-1042,new.1042,Wind,Fujian,Wind,2048,6730.859457876509,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,24.10977740895217,0.44086398870867577,,
Fujian-Wind-1044,new.1044,Wind,Fujian,Wind,2038,5840.764243246749,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,27.783953698863144,0.3825637182739725,,
Fujian-Wind-1044,new.1044,Wind,Fujian,Wind,2048,6730.859457876509,0.0,0.0,1742.857143,114677749.67860994,47601773.62173315,24.10977740895217,0.44086398870867577,,
Fujian-Wind_EP-ep-40001,existing.40001,Wind_EP,Fujian,Wind,2038,1018.7824843123201,0.0,0.0,304.0,28020592.4951931,4826026.080988332,32.241051531576886,0.3825637182739727,,
Fujian-Wind_EP-ep-40045,existing.40045,Wind_EP,Fujian,Wind,2038,670.2516344159999,0.0,0.0,200.0,18434600.325784933,3175017.1585449553,32.24105153157689,0.3825637182739725,,
Fujian-Wind_EP-ep-40106,existing.40106,Wind_EP,Fujian,Wind,2038,1137.75214942116,0.0,0.0,339.5,31292734.053019926,5389591.626630061,32.241051531576886,0.3825637182739726,,
Fujian-Wind_EP-ep-40133,existing.40133,Wind_EP,Fujian,Wind,2038,129.02343962508002,0.0,0.0,38.5,3548660.5627135998,611190.8030199038,32.24105153157688,0.3825637182739727,,
Fujian-Wind_EP-ep-40162,existing.40162,Wind_EP,Fujian,Wind,2038,743.97931420176,0.0,0.0,222.0,20462406.361621276,3524269.0459849,32.241051531576886,0.38256371827397256,,
Fujian-Wind_EP-ep-40190,existing.40190,Wind_EP,Fujian,Wind,2038,1405.85280318756,0.0,0.0,419.5,38666574.183333896,6659598.490048043,32.241051531576886,0.3825637182739726,,
Fujian-Wind_EP-ep-40218,existing.40218,Wind_EP,Fujian,Wind,2038,1263.759456691368,0.0,0.0,377.1,34758438.914267495,5986494.852436514,32.241051531576886,0.38256371827397256,,
Fujian-Wind_EP-ep-40241,existing.40241,Wind_EP,Fujian,Wind,2038,301.6132354872,0.0,0.0,90.0,8295570.14660322,1428757.7213452298,32.24105153157689,0.3825637182739726,,
Fujian-Wind_EP-ep-40259,existing.40259,Wind_EP,Fujian,Wind,2038,898.1371901174399,0.0,0.0,268.0,24702364.436551813,4254522.99245024,32.241051531576886,0.3825637182739726,,
Jiangsu-Battery_Storage-11179,new.11179,Battery_Storage,Jiangsu,Storage,2038,-10114.108002643743,0.0,0.0,45600.84728350683,793543802.2569232,1287597783.9035707,62.50785524137579,0.08334700750884208,43408.188852548265,33294.08084990452
Jiangsu-Battery_Storage-11179,new.11179,Battery_Storage,Jiangsu,Storage,2048,-39652.39905602115,0.0,0.0,91228.38352075379,1524382859.8660083,2349394983.960018,29.677396546617302,0.1633333333333333,170181.97019751565,130529.5711414945
Jiangsu-Central_PV-474,new.474,Central_PV,Jiangsu,Solar,2038,939.2003489173998,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,79.44895441600619,0.09381282022831047,,
Jiangsu-Central_PV-474,new.474,Central_PV,Jiangsu,Solar,2048,1753.2051418511503,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,42.56118347328622,0.1751203765899543,,
Jiangsu-Central_PV-475,new.475,Central_PV,Jiangsu,Solar,2038,1254.4404339488049,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,59.483482586532176,0.12530084241643835,,
Jiangsu-Central_PV-475,new.475,Central_PV,Jiangsu,Solar,2048,2137.6029098351996,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,34.90755245762103,0.21351627235981732,,
Jiangsu-Central_PV-476,new.476,Central_PV,Jiangsu,Solar,2038,1245.2405698196549,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,59.922947836049396,0.12438190621643833,,
Jiangsu-Central_PV-476,new.476,Central_PV,Jiangsu,Solar,2048,2242.9805801203725,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,33.26755762844416,0.22404200997260276,,
Jiangsu-Central_PV-477,new.477,Central_PV,Jiangsu,Solar,2038,844.9649372576206,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,88.30956459662566,0.08440003653059361,,
Jiangsu-Central_PV-477,new.477,Central_PV,Jiangsu,Solar,2048,1746.3027537030878,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,42.729409634386045,0.17443092571908675,,
Jiangsu-Central_PV-478,new.478,Central_PV,Jiangsu,Solar,2038,1178.759236179345,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,63.30256715569234,0.11774136204657537,,
Jiangsu-Central_PV-478,new.478,Central_PV,Jiangsu,Solar,2048,1785.4063030711757,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,41.79356014386206,0.17833681677990867,,
Jiangsu-Central_PV-570,new.570,Central_PV,Jiangsu,Solar,2038,882.0837891022604,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,84.59342143060861,0.08810768440273972,,
Jiangsu-Central_PV-570,new.570,Central_PV,Jiangsu,Solar,2048,2237.489286423686,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,33.349203574468426,0.2234935074630137,,
Jiangsu-Central_PV-571,new.571,Central_PV,Jiangsu,Solar,2038,1115.2806211954098,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,66.90557003371583,0.11140074696621002,,
Jiangsu-Central_PV-571,new.571,Central_PV,Jiangsu,Solar,2048,1764.690007490986,0.0,0.0,1142.857143,56132087.07207641,18486398.636559192,42.28418894643554,0.17626755209607303,,
Jiangsu-Central_PV_EP-ep-50016,existing.50016,Central_PV_EP,Jiangsu,Solar,2038,167.2898605638624,0.0,0.0,179.4,19756371.81861402,6832566.281056966,158.9393284808241,0.10644936480547945,,
Jiangsu-Central_PV_EP-ep-50037,existing.50037,Central_PV_EP,Jiangsu,Solar,2038,574.0448058144576,0.0,0.0,615.6,67792767.51136449,23445528.44269046,158.9393284808241,0.10644936480547944,,
Jiangsu-Central_PV_EP-ep-50066,existing.50066,Central_PV_EP,Jiangsu,Solar,2038,1413.6645965151358,0.0,0.0,1516.0,166949050.59653765,57737851.0706932,158.93932848082412,0.10644936480547944,,
Jiangsu-Central_PV_EP-ep-50096,existing.50096,Central_PV_EP,Jiangsu,Solar,2038,1550.5550732753086,0.0,0.0,1662.8,183115357.07910472,63328825.03980782,158.9393284808241,0.10644936480547944,,
Jiangsu-Central_PV_EP-ep-50127,existing.50127,Central_PV_EP,Jiangsu,Solar,2038,1147.9963619853454,0.0,0.0,1231.1,135574522.552373,46887248.320006855,158.9393284808241,0.10644936480547945,,
Jiangsu-Central_PV_EP-ep-50156,existing.50156,Central_PV_EP,Jiangsu,Solar,2038,3373.3991057738494,0.0,0.0,3617.6,398387127.59764814,137778660.97185996,158.9393284808241,0.10644936480547945,,
Jiangsu-Central_PV_EP-ep-50180,existing.50180,Central_PV_EP,Jiangsu,Solar,2038,233.6836067854176,0.0,0.0,250.6,27597250.71206618,9544264.827385036,158.9393284808241,0.10644936480547945,,
Jiangsu-Coal_1000_OT-11937,new.11937,Coal_1000_OT,Jiangsu,Coal,2038,108310.5087155892,716432757.5473514,81525059.96500306,34966.10806369961,1285602915.6873817,233322815.43499476,20.638426641864633,0.3536056486805124,,
Jiangsu-Coal_1000_OT-11937,new.11937,Coal_1000_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,34966.10806369961,1285602915.6873817,233322815.43499476,0.0,0.0,,
Jiangsu-Coal_1000_OT-11955,new.11955,Coal_1000_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_OT-11955,new.11955,Coal_1000_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_OT-11973,new.11973,Coal_1000_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_OT-11973,new.11973,Coal_1000_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_OT-11999,new.11999,Coal_1000_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_OT-11999,new.11999,Coal_1000_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_OT-12017,new.12017,Coal_1000_OT,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_OT-12017,new.12017,Coal_1000_OT,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_RC-11945,new.11945,Coal_1000_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_RC-11945,new.11945,Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_RC-11963,new.11963,Coal_1000_RC,Jiangsu,Coal,2038,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
Jiangsu-Coal_1000_RC-11963,new.11963,Coal_1000_RC,Jiangsu,Coal,2048,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,,
