GEN_TPS_1,GEN_TPS_2,DispatchGen
Jiangsu-Coal_600_RC-12027_H2,2040.12.19.04,-0.0
Jiangsu-Coal_600_RC-12027_H2,2040.12.19.08,-0.0
Jiangsu-Coal_600_RC-12027_H2,2040.12.19.12,-0.0
Jiangsu-Coal_600_RC-12027_H2,2040.12.19.16,-0.0
Jiangsu-Coal_600_RC-12027_H2,2040.12.19.20,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.06.12.00,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.06.12.04,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.06.12.08,0.0
Jiangsu-Coal_600_RC-12027_H2,2050.06.12.12,0.0
Jiangsu-Coal_600_RC-12027_H2,2050.06.12.16,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.06.12.20,0.0
Jiangsu-Coal_600_RC-12027_H2,2050.12.12.00,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.12.12.04,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.12.12.08,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.12.12.12,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.12.12.16,-0.0
Jiangsu-Coal_600_RC-12027_H2,2050.12.12.20,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.00,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.04,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.08,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.12,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.16,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.06.26.20,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.00,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.04,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.08,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.12,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.16,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2040.12.19.20,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.00,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.04,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.08,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.12,0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.16,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.06.12.20,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.00,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.04,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.08,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.12,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.16,-0.0
Jiangsu-Coal_600_SEA-11993_H2,2050.12.12.20,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.00,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.04,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.08,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.12,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.16,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.06.26.20,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.00,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.04,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.08,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.12,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.16,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2040.12.19.20,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.00,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.04,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.08,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.12,0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.16,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.06.12.20,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.00,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.04,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.08,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.12,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.16,-0.0
Jiangsu-Coal_IGCC_RC-11951_H2,2050.12.12.20,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.00,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.04,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.08,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.12,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.16,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.06.26.20,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.00,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.04,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.08,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.12,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.16,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2040.12.19.20,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.00,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.04,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.08,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.12,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.16,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.06.12.20,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.00,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.04,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.08,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.12,0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.16,-0.0
Jiangsu-Coal_IGCC_RC-11969_H2,2050.12.12.20,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.00,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.04,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.08,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.12,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.16,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.06.26.20,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.00,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.04,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.08,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.12,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.16,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2040.12.19.20,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.00,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.04,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.08,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.12,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.16,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.06.12.20,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.00,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.04,0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.08,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.12,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.16,-0.0
Jiangsu-Coal_IGCC_RC-11987_H2,2050.12.12.20,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.00,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.04,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.08,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.12,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.16,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.06.26.20,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.00,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.04,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.08,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.12,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.16,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2040.12.19.20,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.00,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.04,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.08,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.12,0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.16,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.06.12.20,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.00,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.04,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.08,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.12,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.16,-0.0
Jiangsu-Coal_IGCC_RC-12013_H2,2050.12.12.20,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.00,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.04,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.08,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.12,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.16,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.06.26.20,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.00,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.04,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.08,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.12,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.16,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2040.12.19.20,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.00,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.04,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.08,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.12,0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.16,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.06.12.20,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.00,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.04,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.08,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.12,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.16,-0.0
Jiangsu-Coal_IGCC_RC-12031_H2,2050.12.12.20,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.00,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.04,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.08,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.12,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.16,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.06.26.20,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.00,0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.04,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.08,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.12,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.16,-0.0
Shanghai-Coal_1000_OT-11911_H2,2040.12.19.20,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.00,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.04,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.08,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.12,0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.16,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.06.12.20,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.00,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.04,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.08,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.12,-0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.16,0.0
Shanghai-Coal_1000_OT-11911_H2,2050.12.12.20,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.00,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.04,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.08,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.12,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.16,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.06.26.20,0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.00,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.04,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.08,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.12,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.16,-0.0
Shanghai-Coal_1000_RC-11919_H2,2040.12.19.20,0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.00,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.04,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.08,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.12,0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.16,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.06.12.20,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.00,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.04,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.08,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.12,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.16,-0.0
Shanghai-Coal_1000_RC-11919_H2,2050.12.12.20,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.00,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.04,0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.08,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.12,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.16,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.06.26.20,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.00,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.04,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.08,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.12,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.16,0.0
Shanghai-Coal_1000_SEA-11929_H2,2040.12.19.20,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.00,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.04,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.08,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.12,0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.16,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.06.12.20,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.00,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.04,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.08,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.12,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.16,-0.0
Shanghai-Coal_1000_SEA-11929_H2,2050.12.12.20,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.00,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.04,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.08,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.12,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.16,0.0
Shanghai-Coal_300_OT-11915_H2,2040.06.26.20,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.00,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.04,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.08,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.12,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.16,-0.0
Shanghai-Coal_300_OT-11915_H2,2040.12.19.20,0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.00,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.04,0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.08,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.12,0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.16,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.06.12.20,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.00,0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.04,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.08,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.12,0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.16,-0.0
Shanghai-Coal_300_OT-11915_H2,2050.12.12.20,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.00,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.04,0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.08,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.12,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.16,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.06.26.20,0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.00,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.04,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.08,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.12,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.16,-0.0
Shanghai-Coal_300_RC-11923_H2,2040.12.19.20,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.00,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.04,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.08,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.12,0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.16,0.0
Shanghai-Coal_300_RC-11923_H2,2050.06.12.20,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.00,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.04,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.08,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.12,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.16,-0.0
Shanghai-Coal_300_RC-11923_H2,2050.12.12.20,0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.00,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.04,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.08,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.12,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.16,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.06.26.20,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.00,0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.04,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.08,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.12,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.16,-0.0
Shanghai-Coal_300_SEA-11933_H2,2040.12.19.20,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.00,0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.04,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.08,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.12,0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.16,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.06.12.20,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.00,0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.04,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.08,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.12,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.16,-0.0
Shanghai-Coal_300_SEA-11933_H2,2050.12.12.20,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.00,0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.04,0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.08,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.12,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.16,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.06.26.20,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.00,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.04,0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.08,-0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.12,0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.16,0.0
Shanghai-Coal_600_OT-11913_H2,2040.12.19.20,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.00,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.04,0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.08,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.12,0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.16,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.06.12.20,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.00,0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.04,0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.08,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.12,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.16,-0.0
Shanghai-Coal_600_OT-11913_H2,2050.12.12.20,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.00,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.04,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.08,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.12,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.16,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.06.26.20,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.00,0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.04,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.08,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.12,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.16,-0.0
Shanghai-Coal_600_RC-11921_H2,2040.12.19.20,0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.00,0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.04,0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.08,0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.12,0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.16,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.06.12.20,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.00,0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.04,0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.08,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.12,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.16,-0.0
Shanghai-Coal_600_RC-11921_H2,2050.12.12.20,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.00,0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.04,0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.08,0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.12,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.16,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.06.26.20,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.00,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.04,0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.08,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.12,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.16,-0.0
Shanghai-Coal_600_SEA-11931_H2,2040.12.19.20,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.00,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.04,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.08,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.12,0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.16,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.06.12.20,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.00,0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.04,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.08,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.12,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.16,-0.0
Shanghai-Coal_600_SEA-11931_H2,2050.12.12.20,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.00,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.04,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.08,-0.0
Shanghai-Coal_IGCC_RC-11925_H2,2040.06.26.12,0.0
