GENERATION_PROJECT,build_year,gen_overnight_cost,gen_fixed_om,gen_storage_energy_overnight_cost
Zhejiang-Central_PV-551,2048,704967.749310975,14733.05369693839,.
Zhejiang-Central_PV_EP-ep-50011,2011,1904280.0411805075,38085.6537405628,.
Zhejiang-Central_PV_EP-ep-50025,2012,1904280.0411805075,38085.6537405628,.
Zhejiang-Central_PV_EP-ep-50052,2013,1904280.0411805075,38085.6537405628,.
Zhejiang-Central_PV_EP-ep-50082,2014,1904280.0411805075,38085.6537405628,.
Zhejiang-Central_PV_EP-ep-50111,2015,1904280.0411805075,38085.6537405628,.
Zhejiang-Central_PV_EP-ep-50142,2016,1904280.0411805075,38085.6537405628,.
Zhejiang-Central_PV_EP-ep-50171,2017,1904280.0411805075,38085.6537405628,.
Zhejiang-Coal_1000_OT-12063,2038,727326.316060398,6672.827728208647,.
Zhejiang-Coal_1000_OT-12063,2048,727326.316060398,6672.827728208647,.
Zhejiang-Coal_1000_OT-12063_CCS,2038,986760.1332593004,24540.05848482141,.
Zhejiang-Coal_1000_OT-12063_CCS,2048,986760.1332593004,24540.05848482141,.
Zhejiang-Coal_1000_OT-12063_H2,2038,10000.0,6672.827728208647,.
Zhejiang-Coal_1000_OT-12063_H2,2048,10000.0,6672.827728208647,.
Zhejiang-Coal_1000_RC-12035,2038,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12035,2048,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12035_CCS,2038,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12035_CCS,2048,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12035_H2,2038,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_RC-12035_H2,2048,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_RC-12045,2038,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12045,2048,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12045_CCS,2038,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12045_CCS,2048,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12045_H2,2038,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_RC-12045_H2,2048,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_RC-12071,2038,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12071,2048,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12071_CCS,2038,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12071_CCS,2048,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12071_H2,2038,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_RC-12071_H2,2048,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_RC-12089,2038,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12089,2048,765433.1365820178,7023.402539464653,.
Zhejiang-Coal_1000_RC-12089_CCS,2038,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12089_CCS,2048,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_RC-12089_H2,2038,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_RC-12089_H2,2048,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12055,2038,765422.5531914893,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12055,2048,765422.5531914893,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12055_CCS,2038,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_SEA-12055_CCS,2048,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_SEA-12055_H2,2038,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12055_H2,2048,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12081,2038,765422.5531914893,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12081,2048,765422.5531914893,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12081_CCS,2038,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_SEA-12081_CCS,2048,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_SEA-12081_H2,2038,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12081_H2,2048,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12099,2038,765422.5531914893,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12099,2048,765422.5531914893,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12099_CCS,2038,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_SEA-12099_CCS,2048,986760.1332593004,24890.63329607741,.
Zhejiang-Coal_1000_SEA-12099_H2,2038,10000.0,7023.402539464653,.
Zhejiang-Coal_1000_SEA-12099_H2,2048,10000.0,7023.402539464653,.
Zhejiang-Coal_100_OT-ep-1111,1990,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1112,1989,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1113,1986,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1114,1985,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1131,1988,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1132,1987,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1133,1985,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1134,1985,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1135,1983,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_OT-ep-1136,1982,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_RC-ep-1124,1996,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_RC-ep-1125,2006,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_RC-ep-1127,1984,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_RC-ep-1128,1994,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_RC-ep-1129,1993,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_SEA-ep-1120,2006,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_SEA-ep-1121,2005,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_SEA-ep-1122,2004,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_SEA-ep-1126,2004,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_100_SEA-ep-1130,1997,1065293.663349348,20486.798215511324,.
Zhejiang-Coal_300_OT-12067,2038,782656.2817433081,7526.113589567604,.
Zhejiang-Coal_300_OT-12067,2048,782656.2817433081,7526.113589567604,.
Zhejiang-Coal_300_OT-12067_CCS,2038,986760.1332593004,25393.34434618036,.
Zhejiang-Coal_300_OT-12067_CCS,2048,986760.1332593004,25393.34434618036,.
Zhejiang-Coal_300_OT-12067_H2,2038,10000.0,7526.113589567604,.
Zhejiang-Coal_300_OT-12067_H2,2048,10000.0,7526.113589567604,.
Zhejiang-Coal_300_RC-12039,2038,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12039,2048,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12039_CCS,2038,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12039_CCS,2048,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12039_H2,2038,10000.0,8015.595401509951,.
Zhejiang-Coal_300_RC-12039_H2,2048,10000.0,8015.595401509951,.
Zhejiang-Coal_300_RC-12049,2038,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12049,2048,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12049_CCS,2038,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12049_CCS,2048,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12049_H2,2038,10000.0,8015.595401509951,.
Zhejiang-Coal_300_RC-12049_H2,2048,10000.0,8015.595401509951,.
Zhejiang-Coal_300_RC-12075,2038,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12075,2048,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12075_CCS,2038,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12075_CCS,2048,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12075_H2,2038,10000.0,8015.595401509951,.
Zhejiang-Coal_300_RC-12075_H2,2048,10000.0,8015.595401509951,.
Zhejiang-Coal_300_RC-12093,2038,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12093,2048,833562.3901853123,8015.595401509951,.
Zhejiang-Coal_300_RC-12093_CCS,2038,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12093_CCS,2048,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_RC-12093_H2,2038,10000.0,8015.595401509951,.
Zhejiang-Coal_300_RC-12093_H2,2048,10000.0,8015.595401509951,.
Zhejiang-Coal_300_SEA-12059,2038,833553.1297185998,8015.595401509951,.
Zhejiang-Coal_300_SEA-12059,2048,833553.1297185998,8015.595401509951,.
Zhejiang-Coal_300_SEA-12059_CCS,2038,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_SEA-12059_CCS,2048,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_SEA-12059_H2,2038,10000.0,8015.595401509951,.
Zhejiang-Coal_300_SEA-12059_H2,2048,10000.0,8015.595401509951,.
Zhejiang-Coal_300_SEA-12085,2038,833553.1297185998,8015.595401509951,.
Zhejiang-Coal_300_SEA-12085,2048,833553.1297185998,8015.595401509951,.
Zhejiang-Coal_300_SEA-12085_CCS,2038,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_SEA-12085_CCS,2048,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_SEA-12085_H2,2038,10000.0,8015.595401509951,.
Zhejiang-Coal_300_SEA-12085_H2,2048,10000.0,8015.595401509951,.
Zhejiang-Coal_300_SEA-12103,2038,833553.1297185998,8015.595401509951,.
Zhejiang-Coal_300_SEA-12103,2048,833553.1297185998,8015.595401509951,.
Zhejiang-Coal_300_SEA-12103_CCS,2038,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_SEA-12103_CCS,2048,986760.1332593004,25882.82615812271,.
Zhejiang-Coal_300_SEA-12103_H2,2038,10000.0,8015.595401509951,.
Zhejiang-Coal_300_SEA-12103_H2,2048,10000.0,8015.595401509951,.
Zhejiang-Coal_600_OT-12065,2038,757193.9670555936,6946.67295813315,.
Zhejiang-Coal_600_OT-12065,2048,757193.9670555936,6946.67295813315,.
Zhejiang-Coal_600_OT-12065_CCS,2038,986760.1332593004,24813.903714745906,.
Zhejiang-Coal_600_OT-12065_CCS,2048,986760.1332593004,24813.903714745906,.
Zhejiang-Coal_600_OT-12065_H2,2038,10000.0,6946.67295813315,.
Zhejiang-Coal_600_OT-12065_H2,2048,10000.0,6946.67295813315,.
Zhejiang-Coal_600_RC-12037,2038,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12037,2048,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12037_CCS,2038,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12037_CCS,2048,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12037_H2,2038,10000.0,7076.319492107069,.
Zhejiang-Coal_600_RC-12037_H2,2048,10000.0,7076.319492107069,.
Zhejiang-Coal_600_RC-12047,2038,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12047,2048,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12047_CCS,2038,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12047_CCS,2048,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12047_H2,2038,10000.0,7076.319492107069,.
Zhejiang-Coal_600_RC-12047_H2,2048,10000.0,7076.319492107069,.
Zhejiang-Coal_600_RC-12073,2038,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12073,2048,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12073_CCS,2038,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12073_CCS,2048,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12073_H2,2038,10000.0,7076.319492107069,.
Zhejiang-Coal_600_RC-12073_H2,2048,10000.0,7076.319492107069,.
Zhejiang-Coal_600_RC-12091,2038,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12091,2048,771199.761496225,7076.319492107069,.
Zhejiang-Coal_600_RC-12091_CCS,2038,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12091_CCS,2048,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_RC-12091_H2,2038,10000.0,7076.319492107069,.
Zhejiang-Coal_600_RC-12091_H2,2048,10000.0,7076.319492107069,.
Zhejiang-Coal_600_SEA-12057,2038,771190.5010295126,7076.319492107069,.
Zhejiang-Coal_600_SEA-12057,2048,771190.5010295126,7076.319492107069,.
Zhejiang-Coal_600_SEA-12057_CCS,2038,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_SEA-12057_CCS,2048,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_SEA-12057_H2,2038,10000.0,7076.319492107069,.
Zhejiang-Coal_600_SEA-12057_H2,2048,10000.0,7076.319492107069,.
Zhejiang-Coal_600_SEA-12083,2038,771190.5010295126,7076.319492107069,.
Zhejiang-Coal_600_SEA-12083,2048,771190.5010295126,7076.319492107069,.
Zhejiang-Coal_600_SEA-12083_CCS,2038,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_SEA-12083_CCS,2048,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_SEA-12083_H2,2038,10000.0,7076.319492107069,.
Zhejiang-Coal_600_SEA-12083_H2,2048,10000.0,7076.319492107069,.
Zhejiang-Coal_600_SEA-12101,2038,771190.5010295126,7076.319492107069,.
Zhejiang-Coal_600_SEA-12101,2048,771190.5010295126,7076.319492107069,.
Zhejiang-Coal_600_SEA-12101_CCS,2038,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_SEA-12101_CCS,2048,986760.1332593004,24943.550248719825,.
Zhejiang-Coal_600_SEA-12101_H2,2038,10000.0,7076.319492107069,.
Zhejiang-Coal_600_SEA-12101_H2,2048,10000.0,7076.319492107069,.
Zhejiang-Coal_IGCC_RC-12041,2038,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12041,2048,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12041_CCS,2038,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12041_CCS,2048,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12041_H2,2038,10000.0,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12041_H2,2048,10000.0,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12051,2038,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12051,2048,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12051_CCS,2038,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12051_CCS,2048,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12051_H2,2038,10000.0,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12051_H2,2048,10000.0,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12077,2038,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12077,2048,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12077_CCS,2038,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12077_CCS,2048,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12077_H2,2038,10000.0,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12077_H2,2048,10000.0,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12095,2038,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12095,2048,2162821.6884008236,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12095_CCS,2038,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12095_CCS,2048,986760.1332593004,37711.08799751873,.
Zhejiang-Coal_IGCC_RC-12095_H2,2038,10000.0,19843.85724090597,.
Zhejiang-Coal_IGCC_RC-12095_H2,2048,10000.0,19843.85724090597,.
Zhejiang-Coal_Small_OT-ep-1123,1990,1024321.3898421412,20486.798215511324,.
Zhejiang-Coal_Small_OT-ep-1146,1990,1024321.3898421412,20486.798215511324,.
Zhejiang-Coal_Small_RC-ep-1018,1990,1024321.3898421412,20486.798215511324,.
Zhejiang-Coal_Small_RC-ep-1036,1990,1024321.3898421412,20486.798215511324,.
Zhejiang-Coal_Small_RC-ep-1037,1990,1024321.3898421412,20486.798215511324,.
Zhejiang-Coal_Small_RC-ep-1137,1990,1024321.3898421412,20486.798215511324,.
Zhejiang-Coal_Small_SEA-ep-1117,1990,1065293.663349348,20486.798215511324,.
Zhejiang-Commercial_PV-147,2038,1166979.0761531717,13078.0627857571,.
Zhejiang-Commercial_PV-147,2048,962032.1045061252,11360.224773180636,.
Zhejiang-Commercial_PV-148,2038,1166979.0761531717,13078.0627857571,.
Zhejiang-Commercial_PV-148,2048,962032.1045061252,11360.224773180636,.
Zhejiang-Commercial_PV-149,2038,1166979.0761531717,13078.0627857571,.
Zhejiang-Commercial_PV-149,2048,962032.1045061252,11360.224773180636,.
Zhejiang-Commercial_PV-150,2038,1166979.0761531717,13078.0627857571,.
Zhejiang-Commercial_PV-150,2048,962032.1045061252,11360.224773180636,.
Zhejiang-Commercial_PV-151,2038,1166979.0761531717,13078.0627857571,.
Zhejiang-Commercial_PV-151,2048,962032.1045061252,11360.224773180636,.
Zhejiang-EP_Coal_1000_RC-ep-1022,2009,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_RC-ep-1023,2009,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1020,2011,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1021,2011,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1024,2009,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1025,2008,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1026,2015,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1027,2015,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1028,2014,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1029,2014,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1030,2007,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1031,2007,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1032,2006,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1033,2006,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1034,2014,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-1035,2014,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-3087,2016,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_1000_SEA-ep-3088,2016,770376.9028826355,14136.763898421414,.
Zhejiang-EP_Coal_300_OT-ep-1091,1997,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_OT-ep-1092,1997,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_OT-ep-1104,2007,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_OT-ep-1105,2008,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1089,1995,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1090,1995,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1097,2006,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1098,2005,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1099,2003,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1100,2002,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1101,2011,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_RC-ep-1102,2011,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_SEA-ep-1086,2014,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_SEA-ep-1093,2001,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_SEA-ep-1094,2001,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_SEA-ep-1095,2005,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_SEA-ep-1103,2010,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_300_SEA-ep-1107,2005,831400.7326698696,15988.85724090597,.
Zhejiang-EP_Coal_600_RC-ep-1038,2014,758016.8256691832,13909.221002059025,.
Zhejiang-EP_Coal_600_RC-ep-1039,2014,758016.8256691832,13909.221002059025,.
Zhejiang-EP_Coal_600_RC-ep-1048,2007,758016.8256691832,13909.221002059025,.
Zhejiang-EP_Coal_600_RC-ep-1049,2006,758016.8256691832,13909.221002059025,.
Zhejiang-EP_Coal_600_RC-ep-1050,2006,758016.8256691832,13909.221002059025,.
Zhejiang-EP_Coal_600_RC-ep-1051,2006,758016.8256691832,13909.221002059025,.
Zhejiang-EP_Coal_600_SEA-ep-1040,2015,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1041,2015,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1042,2010,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1043,2010,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1044,2005,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1045,2005,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1046,2004,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1047,2004,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1052,1994,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1053,1991,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1054,2006,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1055,2006,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1056,2006,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1057,2006,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1058,2006,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1059,2006,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1060,2005,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1061,2006,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1062,2000,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1063,2000,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1064,2000,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1065,2008,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-1066,2008,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-3089,2016,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Coal_600_SEA-ep-3090,2016,677683.5998627316,12435.48387096774,.
Zhejiang-EP_Gas_CCGT_OT-ep-1084,2007,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_OT-ep-1085,2007,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_OT-ep-1106,2011,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1067,2015,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1068,2015,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1069,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1070,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1071,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1072,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1073,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1074,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1075,2007,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1076,2007,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1077,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1078,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1079,2005,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1080,2005,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1081,2005,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1082,2007,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1083,2007,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1108,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1109,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1110,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1115,2015,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1116,2015,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1118,2015,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1119,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1138,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1139,2013,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1140,2015,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1141,2014,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1142,2006,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1143,2004,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1144,2008,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1145,2006,880538.0919698009,16933.424845573096,.
Zhejiang-EP_Gas_CCGT_RC-ep-1147,2015,880538.0919698009,16933.424845573096,.
