GEN_TP_FUELS_1,GEN_TP_FUELS_2,GEN_TP_FUELS_3,GenFuelUseRate
Shanghai-Coal_1000_SEA-11929,2050.06.12.12,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.06.12.16,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.06.12.20,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.12.12.00,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.12.12.04,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.12.12.08,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.12.12.12,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.12.12.16,Coal,0.0
Shanghai-Coal_1000_SEA-11929,2050.12.12.20,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.06.26.00,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.06.26.04,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.06.26.08,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.06.26.12,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.06.26.16,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.06.26.20,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.12.19.00,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.12.19.04,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.12.19.08,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.12.19.12,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.12.19.16,Coal,0.0
Shanghai-Coal_300_OT-11915,2040.12.19.20,Coal,-0.0
Shanghai-Coal_300_OT-11915,2050.06.12.00,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.06.12.04,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.06.12.08,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.06.12.12,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.06.12.16,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.06.12.20,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.12.12.00,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.12.12.04,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.12.12.08,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.12.12.12,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.12.12.16,Coal,0.0
Shanghai-Coal_300_OT-11915,2050.12.12.20,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.06.26.00,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.06.26.04,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.06.26.08,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.06.26.12,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.06.26.16,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.06.26.20,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.12.19.00,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.12.19.04,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.12.19.08,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.12.19.12,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.12.19.16,Coal,0.0
Shanghai-Coal_300_RC-11923,2040.12.19.20,Coal,-0.0
Shanghai-Coal_300_RC-11923,2050.06.12.00,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.06.12.04,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.06.12.08,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.06.12.12,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.06.12.16,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.06.12.20,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.12.12.00,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.12.12.04,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.12.12.08,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.12.12.12,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.12.12.16,Coal,0.0
Shanghai-Coal_300_RC-11923,2050.12.12.20,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.06.26.00,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.06.26.04,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.06.26.08,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.06.26.12,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.06.26.16,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.06.26.20,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.12.19.00,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.12.19.04,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.12.19.08,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.12.19.12,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.12.19.16,Coal,0.0
Shanghai-Coal_300_SEA-11933,2040.12.19.20,Coal,-0.0
Shanghai-Coal_300_SEA-11933,2050.06.12.00,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.06.12.04,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.06.12.08,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.06.12.12,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.06.12.16,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.06.12.20,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.12.12.00,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.12.12.04,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.12.12.08,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.12.12.12,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.12.12.16,Coal,0.0
Shanghai-Coal_300_SEA-11933,2050.12.12.20,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.06.26.00,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.06.26.04,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.06.26.08,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.06.26.12,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.06.26.16,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.06.26.20,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.12.19.00,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.12.19.04,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.12.19.08,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.12.19.12,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.12.19.16,Coal,0.0
Shanghai-Coal_600_OT-11913,2040.12.19.20,Coal,-0.0
Shanghai-Coal_600_OT-11913,2050.06.12.00,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.06.12.04,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.06.12.08,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.06.12.12,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.06.12.16,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.06.12.20,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.12.12.00,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.12.12.04,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.12.12.08,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.12.12.12,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.12.12.16,Coal,0.0
Shanghai-Coal_600_OT-11913,2050.12.12.20,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.06.26.00,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.06.26.04,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.06.26.08,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.06.26.12,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.06.26.16,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.06.26.20,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.12.19.00,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.12.19.04,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.12.19.08,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.12.19.12,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.12.19.16,Coal,0.0
Shanghai-Coal_600_RC-11921,2040.12.19.20,Coal,-0.0
Shanghai-Coal_600_RC-11921,2050.06.12.00,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.06.12.04,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.06.12.08,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.06.12.12,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.06.12.16,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.06.12.20,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.12.12.00,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.12.12.04,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.12.12.08,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.12.12.12,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.12.12.16,Coal,0.0
Shanghai-Coal_600_RC-11921,2050.12.12.20,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.06.26.00,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.06.26.04,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.06.26.08,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.06.26.12,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.06.26.16,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.06.26.20,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.12.19.00,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.12.19.04,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.12.19.08,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.12.19.12,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.12.19.16,Coal,0.0
Shanghai-Coal_600_SEA-11931,2040.12.19.20,Coal,-0.0
Shanghai-Coal_600_SEA-11931,2050.06.12.00,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.06.12.04,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.06.12.08,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.06.12.12,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.06.12.16,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.06.12.20,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.12.12.00,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.12.12.04,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.12.12.08,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.12.12.12,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.12.12.16,Coal,0.0
Shanghai-Coal_600_SEA-11931,2050.12.12.20,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.06.26.00,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.06.26.04,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.06.26.08,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.06.26.12,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.06.26.16,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.06.26.20,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.12.19.00,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.12.19.04,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.12.19.08,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.12.19.12,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.12.19.16,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2040.12.19.20,Coal,-0.0
Shanghai-Coal_IGCC_RC-11925,2050.06.12.00,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.06.12.04,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.06.12.08,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.06.12.12,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.06.12.16,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.06.12.20,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.12.12.00,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.12.12.04,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.12.12.08,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.12.12.12,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.12.12.16,Coal,0.0
Shanghai-Coal_IGCC_RC-11925,2050.12.12.20,Coal,0.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.06.26.00,Coal,7277.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.06.26.04,Coal,7277.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.06.26.08,Coal,0.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.06.26.12,Coal,0.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.06.26.16,Coal,5798.758056011265
Shanghai-EP_Coal_1000_OT-ep-789,2040.06.26.20,Coal,7277.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.12.19.00,Coal,7277.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.12.19.04,Coal,7277.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.12.19.08,Coal,0.0
Shanghai-EP_Coal_1000_OT-ep-789,2040.12.19.12,Coal,0.0
